contract_address,callstack,reentrancy,time_dependency,integer_underflow,integer_overflow,money_concurrency
0x8a0b307e7e97e5ec998a16885469bd4ac1593739,False,False,False,False,True,False
0xcdd4b319a4fd6169b0bd6b88ac553290090fe8c5,False,False,False,False,False,False
0xab6daf9a15946bc33b52d0c84f981d3af1097de4,False,False,False,False,True,False
0x75fe70d78aea4d8ce39150e99654edf32bd7826c,False,False,False,True,False,False
0xfd1bbdfd5d3b1f5558a5431c0ae2455cb2f88958,False,True,False,False,False,False
0x1a80f637e773b20a669fdf8168470afa27281ee9,False,False,False,False,True,True
0xe78fcafa7e25c7d8a0e6d5a453d1822e7cca4ce0,True,True,False,False,False,True
0x2d1315c926956cc2c901d1e902c2c51873b7d44b,False,False,False,False,False,False
0x6fcfbdf19169669e3879e8c4f0615818717981a1,False,False,False,False,False,False
0x7b9d20b1592bb2f3a3ae9cb9d44d7a3d33b27cee,False,True,False,True,False,True
0x2100c6875ba23e35442cba49a5f32ff59f62666a,False,False,False,False,False,False
0xdd182dd09bea416e1c2536857d003f9fc8832ad3,False,False,False,False,False,False
0x041c15f62ac3e8899f5250ff3a5ff0eb41e63c35,False,False,False,False,False,False
0xad111a1d34045df921259ff91f8096eec1afd7a9,False,False,False,False,False,False
0x3ff1daba5aec7b74207d08d3441d72aff70bf6fe,False,False,False,False,False,False
0xc68d1fc21e05d135eaf640aae84a2a9dada69672,False,False,False,False,False,False
0xb0f1a7ebc2b62f5106c3bb7feb20aa30b7a4f3d2,False,False,True,False,False,True
0x2aba43d360dead446789755e10de82e5d4b43135,False,False,False,False,False,False
0x6f7f9ce203e6ef55528b51e44ec3397e07aeda15,False,False,False,False,False,False
0x845e6abc68dcfa5477623a414f890b4b728082aa,False,False,False,False,False,False
0x20bf6672497941bd3e4ec5fd551de5c31e0a898a,False,False,False,False,False,False
0x5cd07fcc52db518067933a435d674db917fc7196,False,False,False,False,False,False
0xf67c2756cf137d07a825925091b8b9eb72b3213f,False,False,False,False,False,False
0xe57e766ab70459d07a46f8a6113317ca4abdb214,False,False,False,False,False,False
0xacc7d46a6fec8a060875bbb2da22d13f50074335,True,True,False,False,True,True
0x470bbc10f1cd2161f9ffb48a7d0c4c8808dbdc6d,False,False,False,False,False,False
0x7653c5c5de6e8349b5da9113a5f36c419ca94f29,False,False,False,True,True,False
0xd4af09f41c674141e9f8c1ce2883f08ecafd6649,False,False,False,False,False,False
0xaad4b74b195ad3c422cdd86c8e4c00a8a758f302,False,False,True,False,False,True
0xd4db32e8aafb453eb3c860a879dbe5d6b6e2883c,False,False,False,False,False,False
0xd51ef1386fc75ff3b99ab7f72382c68b987111e3,False,False,False,False,False,False
0x07c030fc86b195492b2d17d6913e0f6220d7158c,False,True,False,False,False,True
0x188e80dfd3563bce2cfd6413666ba71e23a75d6c,False,False,False,False,True,False
0xd3635f8cd2d290ea887aa9aac324109f539c9788,False,False,False,False,False,False
0x0c0b94be71a4abe53d352b2fc405379ff29cf979,False,True,False,False,False,True
0xfabd1a681462e3efda05d9b1521db53db00697b3,False,False,True,False,False,True
0xb50bffb18e44246e75d48733f6a3c6ff694293e0,False,True,False,False,False,True
0x976f25f21ced757d09194f5829fa03b070f4c19d,False,False,False,False,True,False
0x51b4fa0425c00a1901cc945389391fb6c2c749e2,False,False,False,False,True,False
0x0df9db1e0dc3abf5a2011181a9de4f9325631ff6,False,False,False,False,False,False
0x60dbc7c75ebbc934705c7db799d6b5194592f082,False,False,False,True,False,False
0x119b721777598f3ee7a7e63baba09cc2a0b0b0b5,False,False,False,False,True,False
0xc8986ecd41fb420268f1f4285931379357c4142b,False,False,False,False,False,False
0x5084bb035ad58007dde19466a341e5856db1ac7d,False,False,False,False,False,False
0x1a51eec5ba35d20ee3a1a2752f99255798772e4c,False,False,False,True,False,False
0xb3e33319cf7d23ac97480aa1ec0c7320d636add9,False,False,False,False,False,False
0x6a36e170b9256b5fa64178329f0147ff715c14dd,False,False,False,False,False,False
0xe68a3b7d8d9cd2572b5b46290487cb892f62bccc,False,False,False,False,False,False
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,False,True,False,True,True,True
0x5db1db87f6c1b8618c61c03ddc633eaa4aa4efb1,False,True,False,False,False,True
0x68ff2bfa7634f27faa8aa95913ade8dae89cf56f,False,True,False,True,False,True
0x54875fbcf99a65b34038b5b303ce9d0004da8491,False,False,False,False,False,False
0x57066d6206b829860e29341387060a47e880ce71,False,False,False,False,False,False
0xefb9aa48b839b1644c9cf256e619aa5f00b53680,False,False,False,False,False,False
0xdcd44fb8c7cdad5b9d102e9f74d8fdced086b388,False,False,False,False,False,False
0x5c430fa24f782cf8156ca97208c42127b17b0494,False,False,False,False,False,True
0x8e0806b4e7aa1e74d798124756bcf1263cd830d0,False,False,False,True,False,False
0xebbcacce6f05a0d5273543e77e8983daa2b7d1db,False,False,False,False,False,False
0x7ea3a552fe6fc4c1ba4c85bfc1acd0b9f8ada71e,True,True,False,False,False,False
0xc48cf8df7dcb316292ad241cc5d32506e7991cf0,False,False,False,False,True,False
0xb252f2c678ca825bc42c3917d0df5b00525dff03,False,False,False,False,False,True
0x427e6460df1d9624f4e266f3dcc0c860fe5a6319,False,False,False,False,False,False
0xb7e007e8c63bd4ce5d2b406389bfb99631d3019f,False,False,True,False,False,True
0xd18d5bf93a7cae16e5f053a0f58a8ab4e6aa5819,False,False,False,False,False,False
0xdaa9f1f15829f053b3c1ab25cafdcadbcbfd23fc,False,False,False,False,True,False
0xd07184209459deba489f574b59bb7d81d393696a,False,False,False,False,False,False
0xf6ebc38a40bbb730d29d17b43861f103722abb2d,False,False,False,True,True,False
0xd3583b62b56f873d08f2d18d8f759c40e21459ed,False,False,False,False,False,False
0x3adc753fe4def03d12e84462431f7e8835a92a28,False,False,False,False,False,False
0x4bbdeadf8334e8a85d3e22ec090af74c3a673118,False,False,False,False,False,True
0x6ceb127c9a06c62c56242468073ba0435bc0c4ab,False,True,False,False,False,True
0x5c51f0c5182b1e112841e17af06c4296a617923a,False,False,False,False,False,False
0x87725809efcaa5a7d90a3a3607c0bca2564fe491,False,False,True,False,False,True
0xad5a5151915fe70a391fb486f87345fd0dfb31a7,False,False,False,False,False,False
0x3662ff383845802dbbb4b8aa5fd0ad51781b5eb6,False,False,False,True,True,False
0x731764ee75e80b62f504c544e3de756d2176dbbd,False,False,False,False,False,False
0xef8e9ac9649fc926cbbfac761990fdcb70d15f71,False,False,False,False,True,False
0x4fd27b205895e698fa350f7ea57cec8a21927fcd,False,False,False,False,False,False
0x238f99a33f6a1c78187b5b0d645cb4606aebf9e3,True,True,False,False,False,True
0x9c9fa08df6aacc03b8d1da722b94c2228f2271dc,False,False,False,False,False,False
0x51de7d8bca2dcc0e7df9c80dde09123ccf070596,False,False,False,False,False,False
0x9facd907e02873dd478b8b022823a3bc8d036bc6,False,True,False,False,False,True
0xb3213d46e82d64e571f962c8ee3cb3e0e817cdaa,False,False,False,False,False,False
0x01daca04ee2184a42f67a73f307bca59042c4a43,False,True,False,False,False,False
0x679e7ad80aa981c3e17369e94e910217ae3b9e2b,False,True,False,False,False,True
0x66d58f0a2a44742688843ceb8c0fa8d8567e3c54,False,False,False,False,False,True
0x9ad6c7719664c16148ba322e195a21a63236af1f,False,False,False,False,False,False
0x36ee6ffc8b45bbe5151825da2288d0d024e188d4,False,False,False,False,False,False
0x5827499998ce5414e80aa1fcc511297af57a31e1,False,False,False,False,False,False
0x0ee7983ac44cfe97fa788303c6d2a39df4bfcfed,False,False,False,True,True,False
0xe806a0593dc1a7fbb0b4b96e0eee97c043b4b4b7,False,False,False,False,False,False
0x88c8308a8b1cf5585d10f35c40a6ca78b6467b25,False,True,False,False,False,True
0x9600bca0dcc728b3a3d2cc39e2f248663957d7d1,False,False,False,False,False,False
0x1c9998429c3dd5b031d4ae8698f3d2147a416b5b,False,False,False,False,True,False
0x31a849ee16972b0b3409929bae3a63667e63025c,False,True,False,False,False,True
0xe8b55deaced913c5c6890331d2926ea0fcbe59ac,False,False,False,False,False,True
0x79003e6afb5fc3d3c11e5b0fd90b118ffea2ab8e,False,False,False,False,False,False
0xcd7f46b8a66203b842c7b68863de7e90643e426b,False,False,False,False,True,False
0x6e0ec952e49212f2e2e2f94fedaa84f5c044acef,False,False,True,False,False,False
0x8299b6ef5c4e2a406a0f0c8b91e624bfd18872f8,False,False,False,True,False,False
0xb9a357e214a134a156278fa978e15323d2c293e3,False,False,False,False,True,False
0x8d690f46f5d4015496ec336c230ae802c7bebadf,False,False,False,False,False,False
0xd16faae265c5cc6d8c85537070ce7980502ceb86,False,False,False,False,True,False
0x5eaf255aa8008f3092f3b41c393df09b15ac4466,False,False,False,False,False,True
0x49fb58aa72a2890d9f1bc473a4cf151be50320ea,False,False,False,False,True,False
0xae5476b9d3d35376d8eb025643da939f221282e8,False,True,False,True,False,False
0xaf29dfd8c92bd280cab6b7cb9107921f4c2fab1f,False,False,False,False,False,False
0x057590fb6aa457e42ca2028a3815652ee7221049,False,False,False,False,False,False
0x96ead8d30ce3428b5199f4fefcc6d8df12d2b400,False,False,False,False,False,False
0xf48d5e721abe6dd67c900ef9711e9bab0daf381b,False,False,False,True,True,False
0x9443528ec80759098287a01c0856eb2cddbd19c2,False,False,False,False,True,False
0xc4c09770dc5b44f11ecb3ab78dfe563d28f03392,False,False,False,True,False,True
0x2e402fdb7259a4919aca0b06610896bf1f1a72a3,False,False,False,False,True,False
0x58c7bf7da210adca291d9f39267728db1505c9fb,False,False,False,False,False,False
0x949fd9271800ed3e1333e886bd15cb3c9603acea,False,False,False,False,False,False
0x3cc01ac76020e2e2d3c8afd988b570210b033291,False,False,False,False,False,True
0xe40649198f2cd71a3f010c99ba604b94748aceed,False,True,False,False,False,True
0x57bb19330406f47ce9686aae641fd043c2cc76a0,False,False,False,False,True,False
0x6f0b3c5a3009842f0fa71fcbf472af7a51ce15f3,False,False,False,False,False,False
0xad68d68214e0efefed98a3fe678f2ee7f8100ded,False,True,False,False,True,True
0xbbf53979f840b5441a7a6c0b74fe0deba3b568c4,False,False,False,True,False,False
0x981a5aaf3403dd44d7d1159d1c9b6e1885eee0bd,False,True,False,False,False,True
0x4b173ec589ca83361ed36703279b8badb948bb99,False,False,False,False,False,False
0x837ce2a3408459cd249599dabb9d1894d11900e3,False,True,False,False,False,True
0x0692b47f19a60d35c6ef90aebf5240124c5d4f9c,False,False,False,False,False,False
0x2075dea53ed15fb19a7f953f0d3c9c946775f726,False,False,False,False,False,False
0xd96c6f1284b9996ccde7a2731ed22c473081baa5,False,False,False,False,False,False
0x8dbfccf2cbdc40811e0485f0450dba0b5fd02de8,True,False,False,False,False,True
0xe64287516518eda9f7092a0626cba00baf21a301,False,False,False,False,False,True
0xc4386efd3c25a9dd6658fcaf19b8009cff72de72,False,False,False,False,False,False
0x763a96a1fd6dd130e0e478de12813da790405b37,False,False,False,False,False,False
0x51541130834f4408f0ac2a3af88318e1c30a1d3d,False,False,False,False,False,False
0x731013f74c7452f1e933e1dd50cc82f0f4edb2e0,False,False,True,False,False,False
0x8aae0eeecc9544c018fa567a3eaf4671cbb91e7f,False,False,False,False,True,False
0xbddeb3ab0c0f6d15bc3cc2d19a1796be01ea4cfb,False,False,False,False,True,False
0x541058c289e8583b5b5aab22099bb11444d035fd,False,False,False,False,False,False
0x941a99299882cdcabc58770968b7e3a78d4c6b8b,False,False,False,True,True,True
0x2be0105f9382fdacd82eabeea7d52fa6ada33557,False,False,False,False,False,False
0xcc05007cf7311672adbbf5d3a9657b4573da1d35,False,False,False,True,False,False
0xdd8a7295d2ea1a9d492631b8e8e3d36ec83123db,False,True,False,False,True,True
0x377d32c0fde1e825ba3bfd7661eb04c6b5b73b91,False,False,False,False,False,False
0xda2cf810c5718135247628689d84f94c61b41d6a,False,False,False,False,False,True
0x54b11f28801c0ed6014a65a48be8f20c67ab928b,False,True,False,False,False,True
0xb81aa5339756c630491a6f06e086ac91667d3bc4,False,False,False,False,False,False
0xe54d323f9ef17c1f0dede47ecc86a9718fe5ea34,False,False,False,False,True,False
0xd6b49fbc2f55b896edcc6982b5d5beea43a5aec1,False,False,False,False,True,False
0x4448d4f70993cc9e25f67b23bf7ac5bb013d0601,False,False,False,False,False,False
0x4ff6f45d83f27cec8ae43a4cf984bfbac30baa48,False,False,False,False,True,False
0xed6b11d6be1db216ff16f8e9393ad1a56fa6dd42,False,False,False,False,False,False
0xb06ac1b07151d0f4aa3f50db058dd27ae64ce3cb,False,False,False,False,False,False
0xb4cb672e1605c7bbfc2b690d1c0bc20f2253513c,False,False,False,False,False,False
0x02fc490fb12b203c0007c346215916636e31d828,False,False,False,False,True,False
0x1455d5e3aab247c6c4a9fcd30feae7477efd7787,False,False,False,False,False,False
0xb621ec91c7ca5dcfc34448c4e1728c4a06876a38,False,False,False,False,False,False
0x7811d763ac2b1437b0a9be32ddfa75d93c061449,False,False,False,True,False,False
0x27f706edde3ad952ef647dd67e24e38cd0803dd6,False,False,False,True,True,False
0xb22a91d291bb6e08dcd558a9155ebd1f96359b38,False,True,False,False,False,True
0x0d8f67a5792c156d0244f380a66655b9f4255586,False,False,False,True,False,False
0x762d0666217d92764d0052a630b131507fba2bd4,False,False,False,False,False,False
0xcc19706a82f9aed66974399f023c64b9c6d6cbbf,False,True,False,False,False,True
0xaf4612c3702071de0616cfb99ca08b7b21e6c37f,False,False,False,False,False,False
0x8675e6db1f3512b2240eec7dd03e3d1f90f4b201,False,False,False,False,True,False
0xa2af4774fd21332296e6367f2f06a8bbaac2206c,False,True,False,False,False,True
0xe7b3dd2b7c81e93de6936802bc8f05b437121192,False,False,False,False,True,False
0xbcbd4c956e765feece4f44ea6909a9301c6c4703,False,False,False,False,False,False
0xa0a67af044ec3936318368cd1902869b0a2f0475,False,False,True,False,False,False
0x0907fe14b47cecde6138b48ad33469495bf8f295,False,False,False,False,False,False
0x84355c15f40a6fcf287f0623b52206a7e4e8eca9,False,False,False,True,False,False
0x4ff1738a936b9079213b90bbb7528a16d6204618,False,True,False,False,False,True
0xd5c531c3dbe207e498b03b517e8b0613a70786a4,False,True,False,False,False,True
0x539f2912831125c9b86451420bc0d37b219587f9,True,False,False,False,True,False
0x02268047f5c77a6a533619773474d1a6e510443f,False,False,False,False,False,False
0x9496f6a6d7df728998374a733a8fea0a0cbe4ea7,False,False,False,False,False,False
0xa7129932d73e2db3466f9321be1258b0f55f6a67,False,False,False,False,True,False
0x36d9c73fa94dabe6c2d714a8e935e74d89f448e3,False,True,False,False,False,False
0x69729890cfee70532ab08ca3ef0ddf6a68175af0,False,True,False,False,False,True
0x12e751b52e6047fa6f66570a8b1d27b3cb5d714d,False,False,False,True,False,False
0x62385504eb8be7e08a30b5b98ae90bc9aa251644,False,True,False,False,False,True
0x8c8da6070c8c97d27b1a504d3311f525f0db6d32,False,False,False,False,False,True
0xbf74cc2839b4b639062e37b6ea53f3ed7964132c,False,False,False,False,False,False
0xb90f2f074f1ed8e6ed952fa5a4b428d7ae56ef0b,False,False,False,False,False,False
0xb79321ad60f510568d711f8620113f94cd052f4c,False,False,False,False,True,False
0xb777dd52666ede5814d048219be94e37e80f4f9e,False,False,False,False,False,False
0xa3e7fd8cda44a122c8a4ffcc8bd5bb6c97ef47d2,False,False,False,False,False,False
0x9456cdea17ec6def6805bb39014841dbb65126a9,False,False,False,False,False,False
0x1ae22cfac9e54d31deab0079b064c0a650a9db2a,False,False,False,True,True,False
0xf69f706a2b670d9bfffa4ac9f3bd0c88b014b2be,False,False,False,True,False,False
0x925439e1e328cca9335fa6ff1b60f4c99fb35044,False,False,False,True,False,False
0x4e56de2ea23143cffd2a37509157096c298a3d40,False,False,False,False,False,False
0x86cfeb74146108f7988c790b6c3b3aa88fbbfd59,False,False,False,False,False,True
0xb85ba36f4b0870b6cd719227be08518f8c911594,False,False,False,False,True,False
0xbcee54182b93745db49c41f465bd034115a1573c,False,False,False,False,False,False
0x4275df89b4f9ce474de0b5dbd6302d3b385bcc77,False,False,False,False,False,False
0x2efec84e4c52d1392ca0210b571234ad375c2250,False,False,False,False,False,False
0x4e98fd0076a1c1f0544b15763d8b002f943c94d6,True,False,False,False,False,False
0x34ece8e8c2320061bf4f336cbe647648693673a8,False,True,False,False,False,True
0x4c8c82705a0197afc14aac0f5573faf2b01b22b1,False,False,False,False,True,False
0xa5ec56a862711869b5c9ee8fe8366d61517894d6,False,False,False,True,False,False
0x25d9415434fd7ffc1a41639e333798e5e091bacd,False,False,False,False,False,False
0x202e4c1a00751047773889ec8863b7f9b75eedfc,False,False,False,False,False,False
0x9143d6b8d04b3d961adad86dcdf97cb2a3940664,False,False,False,False,False,False
0xbca6b97971fe6a8de2f40b156e8b5501d5a1fd3b,False,False,False,False,False,False
0x0fe3abab578cc9bd8139c425b89318d745759fb6,False,False,False,False,False,False
0xcdf89e7f44fcc837630fb4a10387ca81eba6932a,False,False,False,False,False,False
0xa3e3e5e062840b68b508498edec3e124987a0a85,False,False,False,False,False,False
0x3730117f77ac04eec364bf72a656010fa4703d76,False,False,True,False,True,True
0x1fffc7207b0910dd93567df8557390277c62d377,False,False,False,False,True,False
0xd780ae2bf04cd96e577d3d014762f831d97129d0,False,False,False,False,False,True
0xfddacd85f7e446cebf152be0529c56cb27ca01cc,False,False,False,False,False,False
0x23b7b31b73af662d043445f3c5701e56c323463c,False,True,False,False,False,True
0x3703d084710d4208c73361debad76920a16c79b5,False,True,False,False,False,True
0xd176c3501aff2b830a42a090e3a3c9132f900066,False,False,False,True,False,False
0xb655d58ab703c8755104468c20a1d4107d22e8e3,False,False,False,False,True,True
0x2a53f42ad8bba138c21b50a4e5711f18381a61e9,False,False,False,False,False,False
0x1a67ff2047130fbd5a6eee43edcef1d3ace56f31,False,False,False,False,True,False
0x7ff551fbdbb4078d6422ddf653e85bb1fde88352,False,False,False,False,False,False
0x2d5b2a1d8c24ec0aa90f6c749c34f45ecf85adf5,False,False,False,False,False,False
0x9f89388141c632c4c6f36d1060d5f50604ee3abc,False,False,False,False,False,False
0x520d8d870297605f850fb492ddc852c3c32030d6,False,False,False,False,True,False
0xe6fe42686e53319a96579d7d3c15f675e042d353,False,False,False,False,True,False
0xf83d0722a442d7b534df4dcc5101f27383105910,False,False,False,False,False,False
0xe60de4444354c414c8f365e79059bcabbcf98092,False,False,False,False,False,False
0xeb51df201213a067227115662ec3787b92956890,False,False,False,False,False,False
0xe43a6b3ee87bd8a259210087fd2cc37a0ac518b8,False,False,False,False,True,False
0xebbff045e2d374761232fc4fb199aec9b719e6dc,False,True,False,False,False,True
0x9e34bf0967a6d17da4b6845114c16475fb019558,False,False,False,False,True,False
0x317b14609669541e363c278b29d182b914ada2d6,False,False,False,False,False,False
0x4abc539ee0c73725256391bf0eb3fda72e8a59ad,False,False,False,False,False,True
0xbfe9c8adb5e61898b0f189310776d1233a73329a,False,False,False,False,False,False
0x61f90859ec5acea784bdce5b3d7d6131f3536b63,False,False,False,False,False,False
0xf763be8b3263c268e9789abfb3934564a7b80054,False,False,False,False,False,False
0x5bfde9a026a3854d6e8c873c29029be7462801fa,False,False,False,False,False,False
0x52e3f1cc6c1193cfbba286b44442cc01073f8588,False,False,False,False,False,False
0x45d993af0a16b0419f06fe23a508cc75bfdb447d,False,False,False,False,False,False
0x3a85c1f81fdb1bbb3bc06159058645e709c0cbb8,False,False,False,False,False,False
0x0c0c1ee5567fa921b53a58face556e55c0d4cfc9,False,False,False,False,False,True
0x00a8b7572f8dac059b1e240cde1be07073b21223,False,False,False,True,True,False
0x6f1d2d938ed87db3b2435d27909abe726deacb6a,False,False,False,False,False,False
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,False,False,False,False,False,False
0xdc9e87bc30ff0e60d105458a026a7114c52f3eda,True,False,False,False,False,False
0xa41aa805e04789868338e0892dbf1ca83ea87220,False,False,False,False,False,False
0xcc6ee94fa424a033a4e3fab515984788931c0ae6,False,True,False,False,False,True
0xe22cf293d4bd41a0a37be67c51b99babb9d8d4e7,False,True,False,False,False,True
0x072767d10bd9559f16f28e51434efce8508737ab,False,False,False,False,False,False
0x924080ac12ab516e802913a680c9f748d5f3827c,False,False,False,False,False,False
0xb0e430218965941c3373ea32c7ac8d4fac3c077b,False,False,False,False,False,False
0xc634d95d0f86e6feb00601b5098b6380fe3b623c,False,False,False,False,False,False
0x9b8438ecbe3b0ca05c4ae9c9cee9b7d62a721275,False,False,False,False,True,True
0xb00ed554f451d6555ff7c121f710abe61f4d0805,False,False,False,False,False,False
0x6129347d3bc50b4a30b1383cd6b8df9c3d05a942,False,False,False,False,False,False
0xdf5d839925424817df508d1e19706ad31cedaf02,False,False,False,False,False,False
0x62c4ef7d5a0b84fe6d37d1d9f30108fcdf964c40,False,True,False,False,False,True
0xef653da843b74f855d2546b784f2de049775c5c3,False,False,False,False,False,False
0xd347864fb2e0d68928d8e0f24fecfa9bea2bc12e,False,False,False,False,True,False
0x620c22ab07902d92cdd8ddaef4ccdead0959e1ad,False,False,False,True,False,False
0x4c478ac32725872e30bca49957abc7dbb325cb21,False,False,False,False,False,False
0xeb208fbd684a4429f60baf0dc656922bee1a01bc,False,True,False,False,False,True
0x067e0021d7fae2fb5602a1ad03b2f9c6a823857c,False,False,False,False,True,False
0x898a85319c1cee242b80617ac1b1bac4be3e3cd4,False,False,False,False,True,False
0x13ad663757abc28506f1a968e073e8d2076d801c,False,False,False,False,False,False
0x8c969ee4d87dfc21be02b871412add1dbc3e44ec,False,False,False,False,True,True
0x313c011ee4bd79da22edd4a9cd8cfec39184ae85,False,False,False,False,False,False
0x854121a4747c155d6f67fde5fcc9d554a0769cf7,False,False,False,False,False,True
0xe0c1cee47ce512be7bb2de7432400a3eb15d0175,False,True,False,False,False,True
0x41c679c7c71f2e1f77478dcc74dfb414006babcf,False,False,False,False,False,False
0x15ba299cd634698f86c348793935df129bf4ae27,False,False,False,False,False,False
0x5ea06a52bd09ad9b84ae2b5628c5daa7903da01e,False,False,False,False,False,False
0x03703f89aa609ae0a82a8ebe2254b8f873ee4671,False,False,False,True,True,True
0xa7d625031fa8f6b975cf6281eeab974b2e8e2029,False,True,False,False,False,False
0xab50fc4baee0bdffdd774dfacfd1fac4843c4254,False,False,False,False,False,False
0xb594c14c7e7c8b624d2b59048b897eb29762a9d9,False,False,False,False,False,False
0x5abc5fb8a0f627df18507664afae3d30649f058d,False,False,False,False,False,False
0xc8ce433e199d5350d5b434d9e20191a1f713559b,False,False,False,True,False,False
0xa1911109613f1a09359ab5917c7caf3b3d521ad6,False,False,False,True,False,False
0x639cc4282ae6e720eac390efd020bb799593ad41,False,False,False,False,False,False
0xeaf2175c3e84e04f7c65e01800e87c876d788ca6,False,False,False,False,False,False
0x3e9a10c0b99b558b5343c0e70dbbc7a9d80564eb,False,False,False,False,False,True
0xc01f7e0ff21ba5f784600888b4aac813ad86ca51,False,False,False,False,False,False
0x08aa828215b7f86e6db70792985e5a39155aff38,False,False,False,False,False,False
0xbc65f1de15538c4418a45b78be49dd14e7344f06,False,True,False,False,False,True
0x16e9b1234df1f10aeea65ee48223986ce62c8a7b,False,False,False,False,False,False
0x1678652b7df6e25515063c7ab851381c7a4c9bce,False,False,False,False,True,False
0x0c8fc2778e20b7056608b6892cc97537297ee246,False,False,False,False,False,False
0x5ca94db035da19edddbada868a28b4e8e7e8b40a,False,True,False,False,False,True
0xdf110aff22c28d78637adb193cb1b9e65adc1c71,False,True,True,False,True,True
0xf063c5e8033e425188f8764b11598fe10f991e5e,False,False,True,False,False,True
0x3cb9cdc8981e2e43fd9b3c0b06e5bc49c2152686,False,False,False,True,False,False
0xaf05b5439496234a6d3927aeb1d6f6c2acbbc5af,False,True,False,False,False,True
0x162ac26e2f0fe036c3a3d370c118de0b6c883083,False,False,False,False,False,False
0x5594430f2cd3dca66778a2a283134b1f7785a9ea,False,False,False,False,False,False
0xd6716a8ef1452431e60a7ae690e4c8209ce587eb,False,False,False,False,False,False
0x811b55c62d36b8d3e8f0f0298ca592d2535d8455,False,False,False,False,False,False
0xea4aa079c2e461e57b568087f3d0295a8c1798b8,False,False,False,False,False,True
0xad44cf519c7bea322d2c24e79ae51466805ef519,False,False,False,False,False,False
0x84cc816b7696f65c70f2c0efec1eb4420ff7181d,False,False,False,False,False,False
0x8f3d6447a647ecf3c185ecbb165d2e6c41fad547,False,True,False,False,True,True
0xdcffb70a4ebb1928f13e34107e01731edab75925,False,False,False,False,False,False
0xa8e980c1a88e0f272223784676fe5b9b138c786e,False,False,False,False,False,False
0xab690b7c80c441f464946034e7b742445918c0a8,False,True,False,False,True,True
0xfb4a48c1013e8a0b19c13f76c37a74fffb5fd2f4,False,False,False,False,False,False
0x6d7cb90df1f291cea7f34690521c18c9ee0fdbae,False,True,True,False,True,False
0x6f3eb623960f61833cb42ec81455cf99fe76f7a8,True,False,True,False,False,True
0x640275da106999ac0bd872cd77aa982a14c52dec,False,False,False,False,False,False
0x96d720fa48f66ddcab3241f0a8cf5d48abc04d39,False,False,False,False,True,False
0xc099f9295a26315726a00dcb810d8435c60eb5b1,False,False,False,False,False,False
0x4333fc94996c9cf47e0b68fa7a57c97bc0b6652e,False,False,False,False,False,False
0xa0d12d15c10a2247e758a0d0fb55efd0c5485a22,False,False,False,False,False,False
0x83be80931a025c9e317ad140802edd01b2989bd7,False,False,False,False,False,False
0xba99debbbf09fb309a97984c36cb54ab4c5e2f75,False,False,False,False,True,False
0x404a639086eda1b9c8aba3e34a5f8145b4b04ea5,False,False,False,False,False,False
0x0463631b6e542f77cffe59f8a1e2610683046d78,True,False,False,False,False,True
0x895f5d0b8456b980786656a33f21642807d1471c,False,False,False,False,False,False
0x100515ce48c395f193eb0cb73b4e4e812201d234,False,False,False,False,True,False
0x94a910a0ea6099358ac5b9c6f698860303d83d55,False,False,False,False,True,True
0xea6278dbbe7cbb567e9e825d998c05432f0bdcf3,False,False,False,False,False,True
0xb219f017f095e582f4bcc8eb153467201fb053c7,False,True,False,False,False,True
0x55017214e4290264dc18f6e82903da2598dbbd6a,False,False,False,False,False,False
0xde027676c2c22cc1f2cc7676083b04520e3ca891,False,False,False,False,False,False
0xb4f040e344e43b80aae5af436f8469558ee82c60,False,False,False,False,False,False
0xf239f790811b892b62392eff1721dcbdc1e3f162,False,False,False,False,False,True
0xc0af73f51a0584e25f03a43e11e85f3f04a0a950,False,False,False,False,True,False
0x6384880f70851670044c20fd37a090ec9cc37064,False,True,False,False,False,True
0x3dc282143f1dab10d6ea5060bbd96cb9a312c3d7,False,True,False,False,False,True
0xa50ac2afc733773fd4ebb3148c562ac15d802cdf,False,True,False,False,False,True
0xedcce6911179807f4d62a590125274543324c72e,False,False,False,False,True,False
0x12bb90cf3555665c8269b1b3c2c6b4b74f4673c1,False,False,False,True,False,False
0x266795b02af08a21b0298ac69c91baddda8421e9,False,False,False,False,True,False
0xef3183c4978061d7cfc3b2ec3757b5859846aca2,False,False,False,True,False,False
0x5b3206ede5a81804a89f2b0b945b95e441d33b7b,False,False,False,False,False,False
0x2f7206a1fd86e6c56aae6cf04e7227b4a90c308f,False,False,False,False,False,False
0x991b1002fa831ee0242e98a0bc6f9af94e57c950,False,False,False,False,False,False
0xdeeb6a4c1ffb0f3f0b493efb1158148175bb5b14,False,False,False,True,False,False
0x059cfa8630065eaef7db234745407c9b5175e0c7,False,False,False,True,True,False
0x32efa669fb5f654484835aa12472c6fdd890bbae,False,True,True,False,False,False
0xed8c634ac8c2fa3694c32cb01b96a6912f8a7738,False,False,False,True,True,False
0x688193bee2c1558aec77747392a8a66b2f20f366,False,True,False,False,True,True
0x14811c234fbc11b96e3ee7f69cd96ee623cc493c,False,False,False,False,False,True
0x6ee0dada99d706c0be4c6d884b227f48d1b622f9,False,False,False,False,False,False
